objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
456739,CERCLE ASSOCIATIF DES URGENCES-SAMU66,"CAUSAMU 66 à pour missions de fédérer et apporter de la cohésion auprès du personnel médical, paramédical, administratif et technique, des urgences de l'hôpital de Perpignan & du SAMU 66. ",/associations/cercle-associatif-des-urgences-samu66,https://cdn.helloasso.com/img/logos/croppedimage-c2de43e32a46433db08bf684d34f831e.png,https://cdn.helloasso.com/img/photos/croppedimage-594d0697ddfe4cbdb8fe2fd1e8163b96.png,Le Perthus,66480,Pyrénées-Orientales,Occitanie,2 Impasse le Bois Joli,42.465921,2.863528,Association1901Rig,Étudiants | Réseaux pros et étudiants | Santé,Don,4,"Shop, Event, Donation",1702162800,1774919354,110,,,
24640,MAF FRANCE,"Pour faciliter les soins médicaux, donner l'accès à l'éducation, accompagner les ONG, les églises locales, aider au développement des communautés vivant dans des régions isolées ou difficiles d'accès, la MAF (Mission Aviation Fellowship) met l'avion au service de l'action humanitaire.",/associations/maf-france,https://cdn.helloasso.com/img/logos/maf-france-6d64782f012e427bb8ba51e1cf268662.png,https://cdn.helloasso.com/img/photos/croppedimage-a2a80bbe2a1a4c3f82cb1eb237b8a8db.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,19 rue Petersen,42.70101,2.926584,Association1901Rig,Solidarité et Action Sociale | Caritatif | Humanitaire,,13,"CrowdFunding, Shop, Donation, Membership",1361142000,1774979350,110,,,
460500,ESPACE PARENTALITE 66,L'Espace Parentalité  s’appuie sur la politique de soutien à la parentalité qui vise à aider les parents dans l’exercice de leur fonction parentale. Elle s’adresse à tous les parents quel que soit l’âge des enfants et quelle que soit la composition familiale.,/associations/espace-parentalite-66,https://cdn.helloasso.com/img/logos/croppedimage-54c0fd3de59148168c99e1ed2c12c17b.png,https://cdn.helloasso.com/img/photos/croppedimage-14c531b154764c7bbf07633b37d32edc.png,Canet-en-Roussillon,66140,Pyrénées-Orientales,Occitanie,48 Avenue Joseph Sauvy,42.703455,3.014774,Association1901,Enfance | Humanitaire | Solidarité | Solidarité et Action Sociale,,18,"Event, Membership",1703718000,1774875945,110,Zapier,espaceparentalite.66140@gmail.com,0766050424
412302,Au Studio,"Au studio est une association qui regroupe différent styles de danses : Lyrical, Hip hop, Heels, street.",/associations/au-studio,https://cdn.helloasso.com/img/logos/croppedimage-9c11eddf74ec4ffb993067e646def1c2.png,https://cdn.helloasso.com/img/photos/croppedimage-ddc79d7682ba46539e3dd2e728662616.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,25 Rue Francois Rude,42.703697,2.882662,Association1901,Arts | Culture | Danse | Hip-hop | Arts et Culture,,7,"Event, PaymentForm, Membership",1687212000,1774955061,110,,austudio66@gmail.com,0621217941
263130,Show'Events,"Show’Events est une association qui organise tout au long de l’année des événements solidaires et festifs : journées pour les Petits Princes, actions pour Octobre Rose…Son rendez-vous emblématique est le CABA’RED Festival organisé chaque mois de novembre depuis 5 ans.",/associations/show-events,https://cdn.helloasso.com/img/logos/croppedimage-487c93170aba4611969b51e713a5691f.png,https://cdn.helloasso.com/img/photos/croppedimage-81e9aba254514322a01c79dab413d43c.png,Pia,66380,Pyrénées-Orientales,Occitanie,41 Route de Perpignan,42.738132,2.907161,Association1901,Arts | Culture | Arts et Culture,,2,Event,1621202400,1774888236,110,,showevents66@gmail.com,
570227,Associacio de pares d'alumnes per a l'ensenyament del catala a l'escola publica,L'APA regroupe les parents d'élèves des écoles publiques maternelles et primaires de PRADES. Elle récolte des fonds pour soutenir les projets et sorties pédagogiques des écoles. Elle essaye de promouvoir et de soutenir l'enseignement en catalan dans les écoles publiques de Prades. ,/associations/associacio-de-pares-d-alumnes-per-a-l-ensenyament-del-catala-a-l-escola-publica,https://cdn.helloasso.com/img/logos/croppedimage-13a35c4ca23c4a8f817cf567675e7f86.png,https://cdn.helloasso.com/img/photos/croppedimage-d29475def6744db6ae3b4e15ba8d59f1.png,Prades,66500,Pyrénées-Orientales,Occitanie,8 Rue André Puigblanqué,42.626632,2.419685,Association1901,Education | Enseignement | Formation | Parents d'élèves,,3,"Event, Donation, Membership",1739401200,1774860658,110,,apaescolaprada@gmail.com,0606541886
302193,ONCO-PARCOURS PYRENEES ORIENTALES - Institut du sein et de gynécologie,"ONCO PARCOURS Institut du sein et de gynécologie est une association d'intérêt général qui accompagne, soutient, informe et accueille les femmes atteintes d'un cancer du sein ou gynécologique pendant et après les traitements pour une bonne qualité de vie et une autonomie éclairée dans leurs choix.",/associations/onco-parcours-pyrenees-orientales-institut-du-sein-et-de-gynecologie,https://cdn.helloasso.com/img/logos/croppedimage-9e67a8cefa5b4e99b2b41ab6e9e7c6db.png,https://cdn.helloasso.com/img/photos/croppedimage-811839b1ebf945ba8e6aa5e07e0a6df5.png,Toulouges,66350,Pyrénées-Orientales,Occitanie,Allée Barcelone,42.664603,2.841153,Association1901Rig,Cancer | Humanitaire | Solidarité | Solidarité et Action Sociale | Santé,Octobre-rose,3,"CrowdFunding, Event, Membership",1642978800,1774658267,110,,contact@oncoparcours-po.fr,0748728878
353401,ALBERES EVASION,"Club de Randonnée Pédestre affilié à la FFRP. Pratique de la randonnée pédestre, marche aquatique, marche nordique, rando-santé, randonnées thématiques, raquettes ....",/associations/alberes-evasion,https://cdn.helloasso.com/img/logos/croppedimage-57edf3be1a6b4c0b9014ff7c16c3729e.png,https://cdn.helloasso.com/img/photos/croppedimage-d1f96d281af04e9c9be1714052d3fbb1.png,Sorède,66690,Pyrénées-Orientales,Occitanie,Mairie de Sorède - Rue de la Caserne,42.531562,2.955318,Association1901Rig,Sport | Marche nordique | Randonnée,Téléthon,1,Event,1666908000,1774946833,110,,secretariat@alberesevasion.fr,0685161301
559528,L3F,"Nous sommes une association française d’airsoft passionnée et dynamique.  Que vous soyez débutant ou joueur expérimenté, nous accueillons tous les types de joueurs avec enthousiasme. Nous serions ravis de vous retrouver sur le terrain pour partager des moments intenses et conviviaux.",/associations/l3f,https://cdn.helloasso.com/img/logos/croppedimage-96866500655649119e32f910933db48e.png,https://cdn.helloasso.com/img/photos/croppedimage-bae0a2939ce1405d8589be16150b2fc7.jpg,Canohès,66680,Pyrénées-Orientales,Occitanie,10 Rue Gro Harlem Brundtland,42.659862,2.841167,Association1901,Airsoft | Sport,,2,"Event, Donation",1735858800,1774792241,110,,l3f.airsoft@gmail.com,0634021897
483458,Les félés du bocal,"Cette association a pour but de "" promouvoir la création artistique de tous genres des artistes du département des Pyrénées-Orientales "".",/associations/les-feles-du-bocal,https://cdn.helloasso.com/img/logos/croppedimage-b93e9c59fae645989668ce55962f7647.png,https://cdn.helloasso.com/img/photos/croppedimage-d0226f391c514583b81f05951af9d3b4.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,44 Avenue de PRADES,42.698509,2.874161,Association1901,Arts | Culture | Arts et Culture,,1,Event,1709852400,1751061241,110,,obeissart.christophe@free.fr,0675322565
447699,RIBERAL ATHLETIC CLUB,Club Athlétisme et Running à Saint Estève (66),/associations/riberal-athletic-club,https://cdn.helloasso.com/img/logos/croppedimage-2afdc3f8b3f046ae9d00bc558795d3ce.png,https://cdn.helloasso.com/img/photos/croppedimage-28ead3f4f96e4878be0d5d7289808fc9.png,Saint-Estève,66240,Pyrénées-Orientales,Occitanie,Avenue de Baixas,42.71706,2.84142,Association1901Rig,Sport | Athlétisme,,5,"Shop, Event, Donation, Membership",1699398000,1774988375,110,,rac66240@gmail.com,0651327555
72263,Brave Arts,"Nous sommes un club de skateboard animé par une équipe de passionnés dont le but est d'améliorer la vie de chacun grâce aux sports et arts urbains. Nos services s'adressent aux particuliers, enfants et adultes dès 5 ans, aux collectivités publics et aux entreprises.",/associations/brave-arts,https://cdn.helloasso.com/img/logos/croppedimage-1e63af1f18be44729c48f02d0fecf8b4.png,https://cdn.helloasso.com/img/photos/croppedimage-e8473787622a4298bff52cbb93530d4d.png,Perpignan,66100,Pyrénées-Orientales,Occitanie,7 Rue de Montescot,42.682406,2.906377,Association1901Rig,Arts | Enfance | Skate | Sport,Don,4,"Shop, Event, Donation, Membership",1512342000,1772639025,110,,contact@bravearts.fr,07 68 53 03 96
335546,Rotary club Perpigan Loge de Mer,"Le Rotary a été fondé sur des principes qui sont toujours au cœur de l'organisation. Ces principes reflètent nos valeurs fondamentales: intégrité, diversité, service, leadership et camaraderie ou amitié qui nous guident dans nos actions.",/associations/rotary-club-perpigan-loge-de-mer,https://cdn.helloasso.com/img/logos/croppedimage-2da07db201f7452ebdcfe949322cb8b1.png,https://cdn.helloasso.com/img/photos/croppedimage-0005f41e54d4489eaa40a6fa720bd058.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,3 Place Francois Arago,42.698173,2.892462,Association1901,Caritatif | Humanitaire | Spiritualité,,1,Shop,1658268000,1774547958,110,,rotary-perpignan-loge-de-mer@orange.fr,0609077310
636766,CANIGOU AVENTURE,Association à but non lucratif  Passionné(e) de Quad SSV ou moto ?  Rejoignez Canigou Aventure et vivez votre passion dans une ambiance sportive et conviviale dans les Pyrénées-Orientales et au-delà ! Organisation d'évènement associatifs  Respect des chemins et de l'environnement A très vite ! GAZZ,/associations/canigou-aventure,https://cdn.helloasso.com/img/logos/croppedimage-abf069035aa140bc8ddd53f4c33e7ec6.png,https://cdn.helloasso.com/img/photos/croppedimage-30558364bafc4b21bd05acc0d39157a4.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,Avenue du Canigou,42.689083,2.879503,Association1901Rig,Sport | Caritatif | Moto | Randonnée,,4,"Shop, Event, Donation, Membership",1766444400,1774615394,110,,,
127307,Fondation UPVD,La Fondation UPVD met en place des actions au bénéfice de l'université de Perpignan et du territoire,/associations/fondation-upvd,https://cdn.helloasso.com/img/logos/croppedimage-f21679bc1c514b95b232991cbec2174b.png,https://cdn.helloasso.com/img/photos/uf4a0426 - copie-8cf0f5af07bb476f9f75bac6921d7b70.jpg,Perpignan,66000,Pyrénées-Orientales,Occitanie,1 Rue du Musée,42.697772,2.899344,FondationUniversitaire,Étudiants | Réseaux pros et étudiants | Education,,4,"Event, Donation",1550012400,1774957639,110,,fondation.upvd@univ-perp.fr,0468662264
336087,UNION DEPARTEMENTALE DES PETITES ET MOYENNES ENTREPRISES DES PYRENEES ORIENTALES,"Organisation patronale interprofessionnelle représentative des TPE/PME des Pyrénées-Orientales, elle défend les intérêts de vos entreprises, qu’elles soient artisanales, commerciales, de services, d’industrie, du BTP pour développer l’économie de notre territoire.",/associations/union-departementale-des-petites-et-moyennes-entreprises-des-pyrenees-orientales,https://cdn.helloasso.com/img/logos/croppedimage-2784b9fd34cd4cb39a4ab2305f5a9839.png,https://cdn.helloasso.com/img/photos/croppedimage-1525c2fcb30548ec9a2d0f0b0a2c51ce.png,Perpignan,66100,Pyrénées-Orientales,Occitanie,1 Bd John Fitzgerald Kennedy,42.690155,2.902288,Association1901,Économie | Étudiants | Réseaux pros et étudiants,,4,Event,1658700000,1774952773,110,,contact@cpme66.fr,0468737228
147720,Agit'hé,"Agit'hé est une structure culturelle dédiée à la médiation autour de l'art contemporain et à la production de projets. Née sous l'impulsion d'artistes plasticiens et de passionnés de création, son action s'étend aussi au soutien et à la fédération des artistes professionnels et émergents.",/associations/agit-he,https://cdn.helloasso.com/img/logos/agit he-cde03f5256f54953a87530f8ce049324.jpg,https://cdn.helloasso.com/img/photos/agithe festival-r-cas 2017 perpignan-8b6b90add23d49b4a7293a17284c627d.jpg,Perpignan,66000,Pyrénées-Orientales,Occitanie,64 Avenue Louis Torcatis,42.703374,2.887816,Association1901Rig,Arts et Culture | Arts | Culture | Professionnels,Don,25,"Donation, Shop, Event, PaymentForm, Membership",1557957600,1774442070,110,,contact@agithe.fr,0601827879
534888,Heurek,"Soutenir, dans le respect et la bienveillance, les futurs parents et parents afin que tous les membres de la famille puissent être sereins et épanouis sur le plan personnel, familial et social. Accueillir, découvrir et accompagner un enfant dans son développement tout au long de sa vie.",/associations/heurek,https://cdn.helloasso.com/img/logos/croppedimage-c6373c7a596141f3a099726d558eb602.png,https://cdn.helloasso.com/img/photos/croppedimage-01778befc51b4e1fabca00a2b5bc8885.png,Saint-Estève,66240,Pyrénées-Orientales,Occitanie,77 Boulevard du Canigou,42.716351,2.837575,Association1901,Enfance | Humanitaire | Solidarité | Solidarité et Action Sociale | Santé,,1,Event,1727042400,1774562890,110,,heurek7@gmail.com,0663137863
449156,PARTAGE DE CO,"Partage de Co est l'association qui assure la gérance collective du Tiers lieu le Nautilus 20 rue Jules Verne 66000 Perpignan. Tiers lieux qui propose des locaux pour l'organisation d'ateliers, de spectacles, de formations, ... ainsi qu'un espace de travail partagé.",/associations/partage-de-co,https://cdn.helloasso.com/img/logos/croppedimage-2db971825c5548799d307a35b5702fcc.png,https://cdn.helloasso.com/img/photos/croppedimage-71ba6535dbef4f0e9f278790928472c8.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,20 Rue Jules Verne,42.690034,2.893549,Association1901,Arts | Culture | Formation | Arts et Culture,,5,"Event, Membership",1699830000,1774964814,110,Infolocale | Zapier,bonjour@le-nautilus.org,0468513781
571141,Fédération de Pêche et de Protection du Milieu Aquatique des Pyrénées Orientales,La Fédération départementale des Pyrénées-Orientales pour la Pêche et la Protection du Milieu Aquatique est une association reconnue d’utilité. Nous avons en charge la promotion du loisir pêche et proposons des stages et manifestations pêche et nature.,/associations/federation-de-peche-et-de-protection-du-milieu-aquatique-des-pyrenees-orientales,https://cdn.helloasso.com/img/logos/croppedimage-e7dec2cdd284417bae98b643d0c09468.png,https://cdn.helloasso.com/img/photos/croppedimage-73bab0cc43d149499de3894a9e9d04e0.png,Millas,66170,Pyrénées-Orientales,Occitanie,1 Avenue des Bouillouses,42.693195,2.683779,Association1901,Environnement | Pêche | Loisirs,,10,Event,1739746800,1774720689,110,,federation@peche66.org,
481685,LAROQUE ARTS ET CULTURE,Développer et promouvoir des activités artistiques et culturelles en valorisant le village et son patrimoine ainsi que les cultures internationales.,/associations/laroque-arts-et-culture,https://cdn.helloasso.com/img/logos/croppedimage-a6646e47eac14adc938712684e744dc0.png,https://cdn.helloasso.com/img/photos/croppedimage-4a016d03320642f99772bf600188ceb4.png,Laroque-des-Albères,66740,Pyrénées-Orientales,Occitanie,Rue Docteur Raymond Carboneill,42.522373,2.934799,Association1901,Arts | Culture | Arts et Culture,,2,Event,1709420400,1774778019,110,,laroqueartsetculture@gmail.com,
207654,ARTiLibre,Un collectif crée en mai 2018 dans les P.O(66) à l'initiative de passionnées d'expressions corporelles et artistiques pour développer des pratiques de médiations à visées sociales et thérapeutiques : la recherche du mieux être en confortant la créativité et l'estime de soi http://www.artilibre.sitew,/associations/artilibre,https://cdn.helloasso.com/img/logos/croppedimage-2b56f75736ee480ca81c66b2861a3fc6.png,https://cdn.helloasso.com/img/photos/croppedimage-3633172dbb84499bb5a7f7b2443f1d21.png,Canet-en-Roussillon,66140,Pyrénées-Orientales,Occitanie,Canet-en-Roussillon,42.697796,3.032127,Association1901,Arts | Humanitaire | Recherche | Solidarité | Santé,,15,"Event, Donation, Membership",1591740000,1774597101,110,,artilibre66@gmail.com,0769212062
490731,Les canailles rodesiennes ,"Association de parents d'élèves de l'école de Rodes    Nous avons à cœur de permettre à l'équipe pédagogique de notre école, d'avoir les moyens financier de mettre en place tous leurs projets qui sont fort de sens au profit des enfants qui y sont scolarisés. ",/associations/les-canailles-rodesiennes,https://cdn.helloasso.com/img/logos/croppedimage-fa98b5bd9f16415fb2bfef531828ef6e.png,https://cdn.helloasso.com/img/photos/croppedimage-d857922270cf4a689457d99056f5a7c9.png,Rodès,66320,Pyrénées-Orientales,Occitanie,60 Ruta Santa Barba,42.647575,2.559289,Association1901Rig,Education | Enfance | Formation | Parents d'élèves,,2,Event,1711407600,1774798073,110,,,
280741,MRAP 66,"Association de lutte contre le racisme et les discriminations, présente à Perpignan et dans les Pyrénées-Orientales",/associations/mrap-66,https://cdn.helloasso.com/img/logos/croppedimage-883654dbb872465a9cfcda9fe4e8a13b.png,https://cdn.helloasso.com/img/photos/croppedimage-04211e1e65a34de0bb054deb48d48af1.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,"35, bis rue Petite-la-Réal",42.697109,2.897549,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,2,"CrowdFunding, Membership",1631224800,1774795928,110,SiteW,mrap66@mrap.fr,0609970649
255014,Gwap Co,Association dédié à la médiation par le chien. Activités canines accessibles à toute personne voulant partager un moment avec son chien.,/associations/gwap-co,https://cdn.helloasso.com/img/logos/croppedimage-6390f4f5a78e498195281287bc114baa.png,https://cdn.helloasso.com/img/photos/croppedimage-a4c894f4f11c4c099f439082c4d8702e.png,Llupia,66300,Pyrénées-Orientales,Occitanie,129 Saint Sauveur,42.622927,2.794108,Association1901,Animaux | Chiens,,12,"Shop, Event, Donation, Membership",1617660000,1774625550,110,,gwapnco@gmail.com,0615354309
465621,ASSOCIATION DES SOURDS DES PYRÉNÉES ORIENTALES,"Créer des activités diverses (Sorties, Repas, Conférences, Visites etc...) afin de tisser des liens sociaux et conviviaux entre Sourds et aussi avec les entendants. De promouvoir la LSF et la culture Sourde notamment par des formations de LSF.  ",/associations/association-des-sourds-des-pyrenees-orientales,https://cdn.helloasso.com/img/logos/croppedimage-e75fab651f9440908d14ba79ab114871.png,https://cdn.helloasso.com/img/photos/croppedimage-8876a4e6503b4c29909597913822aa92.png,Pia,66380,Pyrénées-Orientales,Occitanie,40 Rue des Fontaines,42.74608,2.919793,Association1901,Culture | Formation | Education | Loisirs,,2,"Event, Membership",1705273200,1774884471,110,,ass.sourd.po@gmail.com,
451584,Les Ateliers du Réemploi,Recyclerie du bâtiment : valoriser les matériaux du bâtiment destinés à la destruction et fédérer les différents acteurs du réemploi dans les P.O.,/associations/les-ateliers-du-reemploi,https://cdn.helloasso.com/img/logos/croppedimage-dbb584666ef540f9b77ddc5ad7c81f84.png,https://cdn.helloasso.com/img/photos/croppedimage-1e536c20d9344795b0a9802d01859efd.jpg,Perpignan,66000,Pyrénées-Orientales,Occitanie,133 Chemin du Pas-de-la-Palla (VC 14),42.685694,2.865304,Association1901Rig,Développement durable | Environnement | Ecologie et Environnement,,3,"Shop, Event, Membership",1700521200,1773226896,110,,lesateliersdureemploi66@gmail.com,0619955759
363957,COMPAGNIE TROUPUSCULE THÉÂTRE,"Théâtre Aux Croisements, lieu associatif occupé par la Cie Troupuscule Théâtre. Spectacles, ateliers, stages de théâtre, danse et musique pour petits et grands enfants. Espace de rencontre, de recherche et de création pour les artistes et leurs amis. 31 rue des Romarins. 66000 Perpignan",/associations/compagnie-troupuscule-theatre,https://cdn.helloasso.com/img/logos/croppedimage-b4c01d1fb0d848ff962d97114312cfcf.png,https://cdn.helloasso.com/img/photos/croppedimage-be7dcf0e1d044fc4a1c5635da6f4fd1f.png,Perpignan,66000,Pyrénées-Orientales,Occitanie,31 Rue des Romarins,42.689245,2.888653,Association1901,Arts | Culture | Danse | Enfance | Recherche | Théâtre | Arts et Culture,,12,"Event, Membership",1671145200,1774963463,110,,production@theatreauxcroisements.fr,0764142451
455116,Association CPTS Ruscino,"L'Association CPTS Ruscino a pour objet d’accompagner la mise en place et de soutenir la communauté territoriale de santé (CPTS) dans sa création, son développement et sa maturité. Territoire : Cabestany, Saleilles, Saint-Nazaire et les quartiers Est de Perpignan. ",/associations/association-cpts-ruscino,https://cdn.helloasso.com/img/logos/croppedimage-4fabd54e81064d78a4e065a801579006.png,https://cdn.helloasso.com/img/photos/croppedimage-5e623494c63e4b43bf2b0fa43a4c45d6.png,Cabestany,66330,Pyrénées-Orientales,Occitanie,2 Rue Ibn Sinai Dit Avicenne,42.691504,2.936325,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,5,"Event, Membership",1701644400,1774794986,110,,cptsruscino@gmail.com,0698356774
