objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
369812,ARTS MARTIAUX PAYS DE BIÈRE,"Crée en 1980 par Jean Claude MIGNON, le club des ARTS MARTIAUX PAYS DE BIÈRE propose différentes disciplines : Judo, Chanbara, et Jujitsu. ",/associations/arts-martiaux-pays-de-biere,https://cdn.helloasso.com/img/logos/croppedimage-22b12f35ddbd4e37a0037469a4e0bccb.png,https://cdn.helloasso.com/img/photos/croppedimage-ffc729c9cabd45bc825ec2aa6dcc9486.jpg,Perthes,77930,Seine-et-Marne,Île-de-France,28 Route de Chailly,48.473729,2.559586,Association1901Rig,Sport | Arts martiaux | Judo,,2,"Donation, Membership",1673996400,1769451117,110,,clubampb77@gmail.com,0670090755
186976,Initiative Melun Val de Seine & Sud 77,"Association loi 1901, Initiative Melun Val de Seine & Sud Seine-et-Marne rassemble des bénévoles et des permanents qui s’engagent au service des entrepreneurs dans un accompagnement complet et personnalisé aux étapes clés de leur projet d’entreprise.",/associations/initiative-melun-val-de-seine-sud-77,https://cdn.helloasso.com/img/logos/croppedimage-d2710b33b0f3450aadeb1eed666b2950.png,https://cdn.helloasso.com/img/photos/croppedimage-60b7c1bb468d4c1bb2b01973cfb87b1d.png,Dammarie-les-Lys,77190,Seine-et-Marne,Île-de-France,297 rue Rousseau Vaudran,48.522193,2.651656,Association1901Rig,Humanitaire | Solidarité | Solidarité et Action Sociale,,3,"Donation, Membership",1579042800,1774884395,110,,plateforme@initiative-mvs-sud77.fr,0164389685
246342,Centre spirituel des Frères Carmes,Centre spirituel des Carmes d'Avon - Prendre le temps de l'essentiel!,/associations/centre-spirituel-des-freres-carmes,https://cdn.helloasso.com/img/logos/centre spirituel des freres carmes-1bda91a240584f6daa61d67839fd7387.jpg,https://cdn.helloasso.com/img/photos/hebergement centre-spirituel-des-freres-carmes melun seine-et-marne groupe retraite-spir-62064ab0ae0f4765a6b7fcf890b76d20.jpg,Avon,77210,Seine-et-Marne,Île-de-France,Avon,48.419476,2.731781,Association1901,Religion | Spiritualité,,2,"Event, Donation",1612998000,1772635267,110,,contact@centrespirituel-avon.org,01 60 72 28 45
251526,RMCS77,"Si notre raison d’être est bien la pratique du rugby, notre vision est bien plus large ! Parce que le rugby est le premier défenseur de valeurs fortes sur et en dehors du terrain, notre vision s’élargit à la dimension humaine et citoyenne de tout un chacun. ",/associations/rmcs77,https://cdn.helloasso.com/img/logos/croppedimage-1d9d8253a36c47fca17e97a61e8d5bab.png,https://cdn.helloasso.com/img/photos/croppedimage-a6efc3cfa60743adb2e073d5dcbe7515.png,Melun,77000,Seine-et-Marne,Île-de-France,4 Rue Robert Schuman,48.55335,2.640222,Association1901Rig,Rugby | Sport,,5,"Shop, Event, Donation",1615590000,1774810216,110,,president@rmcs77.fr,
341711,VITALLIGNE,"C’est un mélange de :  - Force athlétique - Gymnastique - Sport d’endurance    Cela permet de : - Faire des entraînements croisés - Travailler les muscles du corps dans son intégralité et dans un délai imparti. Le tout, enchaîné selon différents formats (limite de temps, nombre de répétitions). ",/associations/vitalligne,https://cdn.helloasso.com/img/logos/croppedimage-a24a42cc54b44850af9e52fc2c24656f.png,https://cdn.helloasso.com/img/photos/croppedimage-f0c1867a637a4dbb9d4b8f75a190f57e.png,Brie-Comte-Robert,77170,Seine-et-Marne,Île-de-France,45 Avenue Victor Hugo,48.684418,2.608704,Association1901,Sport | Gymnastique,Octobre-rose,8,"Event, Membership",1662415200,1774868005,110,,vitatrainingville@gmail.com,0610036172
263716,UNION MOTORISTE NEMOURIENNE,"L'Union Motoriste Nemourienne, fut créé à la fin des années 30 (1936) par Monsieur Métivet Dès les années 50 le club se lance dans l'aventure du trial, vraiment au tout début avec le 1er trial, dit ""Trial de l'Empereur"" pour s'être déroulé aux abords de la ville impériale de Fontainebleau.",/associations/union-motoriste-nemourienne,https://cdn.helloasso.com/img/logos/croppedimage-a446564beb5a453f9c3546b0c6aa6a16.png,https://cdn.helloasso.com/img/photos/croppedimage-ab37ecc4eca348f5bf6beab74b232eea.png,La Chapelle-la-Reine,77760,Seine-et-Marne,Île-de-France,6 CHEMIN DES VALLEES,48.314349,2.572697,Association1901,Sport,,2,Event,1621461600,1774939273,110,,umnemourstrial@free.fr,0630811257
298265,AGSE Groupe 2ème Redon,"Les Guides et Scouts d’Europe, c’est « le scoutisme à l’école des bois ». Une méthode d’éducation complémentaire de la famille. ",/associations/agse-groupe-2eme-redon,https://cdn.helloasso.com/img/logos/croppedimage-adf0063d52624a1ba1eefb715721c055.png,https://cdn.helloasso.com/img/photos/croppedimage-d28afd3e03474c298392fedc13be0288.png,Château-Landon,77570,Seine-et-Marne,Île-de-France,Le Relais de Poste Route de Montargis CS 80594,48.201052,2.702599,Association1901,Education | Formation | Scoutisme,,12,PaymentForm,1640559600,1774908364,110,,comptes-bancaires@scouts-europe.org,01 64 45 53 60
219252,SHAOLIN CENTER FONTAINEBLEAU - AVON,"L'association a pour but de développer la pratique sportive en famille. Favoriser le décloisonnement et le rapprochement, inter-générations, visant l'intégration sociale, l'épanouissement personnel et l'enrichissement mutuel. Nos activités: Self-défense, boxe chinoise,kung-fu, yoga et méditation.",/associations/shaolin-center-fontainebleau-avon,https://cdn.helloasso.com/img/logos/croppedimage-a876bf10271f4ab5ab759cfdd31e4c27.png,https://cdn.helloasso.com/img/photos/croppedimage-851057f14dce45f98454cea94f34561b.png,Fontainebleau,77300,Seine-et-Marne,Île-de-France,6 Rue du Mont Ussy,48.41456,2.702112,Association1901Rig,Boxe | Kung-fu | Méditation | Self defense | Bien-être,,8,"Event, Membership",1599775200,1774868593,110,,Shaolincenterfr@gmail.com,0652953182
431681,Hockey Subaquatique Club de Lagny,"Le HSCL est un club pratiquant le Hockey Subaquatique, en loisir et en compétition. Le HSCL se veut être une association sportive permettant un accueil familial multi générationnel grâce à une politique tarifaire adaptée et un fonctionnement mettant en valeur les relations humaines.",/associations/hockey-subaquatique-club-de-lagny,https://cdn.helloasso.com/img/logos/croppedimage-1fe0fb007fac49588b5060c35577b826.png,https://cdn.helloasso.com/img/photos/croppedimage-08e1ff3553a74415a5d3c354d2686ee0.png,Lagny-sur-Marne,77400,Seine-et-Marne,Île-de-France,35-43 Avenue Jean Mermoz,48.867446,2.720033,Association1901Rig,Sport | Hockey sur glace,Social-good-week,3,"Shop, Donation, Membership",1694469600,1774869263,110,BasicCompta,president@hsclagny.fr,0668441018
659479,LES GAZ'ELLES EN SEINE,"L’association Les Gaz'elles en Seine a pour mission d’oeuvrer en faveur de la solidarité nationale et internationale, des actions humanitaires, en apportant un soutien matériel en collectant des fournitures scolaires grâce à vos dons.",/associations/les-gaz-elles-en-seine,https://cdn.helloasso.com/img/logos/croppedimage-124790cb3a1b49dbbd2c95ecdef99dab.png,https://cdn.helloasso.com/img/photos/croppedimage-24666674430a4c428098981cae087b01.png,Chessy,77700,Seine-et-Marne,Île-de-France,9 rue des Ecouffes,48.880775,2.77326,Association1901Rup,,,1,Event,1774738800,,110,,lesgazellesenseine@hotmail.com,
365347,ROTARY CLUB MEAUX HORIZON ,"""Servir d'abord"", tout simplement!",/associations/rotary-club-meaux-horizon,https://cdn.helloasso.com/img/logos/croppedimage-1d1815e6a453432b8c361c02c616c406.png,https://cdn.helloasso.com/img/photos/croppedimage-3ea5c6cd1788456e85992411848ec789.png,Meaux,77100,Seine-et-Marne,Île-de-France,8bis Rue des Cordeliers,48.960468,2.885465,Association1901,Caritatif | Humanitaire | Solidarité et Action Sociale | Spiritualité,,2,"Event, Membership",1672095600,1774617031,110,,rotarymeauxhorizon@gmail.com,0632101438
122002,Famille Kizito Haïti France,"Association d'entraide pour les enfants d’Haïti à Cité Soleil, le plus grand bidonville de Port-au-Prince, Haïti",/associations/famille-kizito-haiti-france,https://cdn.helloasso.com/img/logos/famille kizito haiti france-29c1435601af458a89102a6ded72e668.jpg,https://cdn.helloasso.com/img/photos/croppedimage-6d7c9a0e040e48b5a172bd3bc1452a1c.png,Combs-la-Ville,77380,Seine-et-Marne,Île-de-France,21 Allée des Vanneaux,48.661321,2.571254,Association1901Rig,Caritatif | Enfance | Humanitaire | Solidarité et Action Sociale,,6,"Shop, Donation, Membership",1545260400,1774811249,110,,president.fkhf@gmail.com,0757811425
409024,APAE - Association des Parents et Amis des Enfants,"L’APAE (Association des Parents et Amis des Enfants) a pour rôle d’organiser des manifestations dont le but est de récolter des fonds pour les écoles de Dammartin Sur Tigeaux et Tigeaux, afin d’aider aux financements des projets pédagogiques.",/associations/apae-association-des-parents-et-amis-des-enfants,https://cdn.helloasso.com/img/logos/croppedimage-4f2ebd633aae4b5f8ac0196cd614e7e4.png,https://cdn.helloasso.com/img/photos/croppedimage-4a673f6c7edf4331856a74c735d1945e.png,Dammartin-sur-Tigeaux,77163,Seine-et-Marne,Île-de-France,Place de la Mairie,48.81567,2.922798,Association1901,Education | Enfance,,2,Shop,1686175200,1774807876,110,,apae.dst@laposte.net,0775755602
386271,Fresque de la Rénovation,"Un atelier pédagogique et collaboratif pour comprendre les enjeux, les étapes et les bénéfices de la rénovation énergétique des bâtiments.",/associations/fresque-de-la-renovation,https://cdn.helloasso.com/img/logos/croppedimage-5454f34c7def48fc90c0224ed3a272c1.png,https://cdn.helloasso.com/img/photos/croppedimage-ece987b7297a4941a5734f280a5799d1.png,Noisy-sur-École,77123,Seine-et-Marne,Île-de-France,14 Allee Emile Bouchut,48.390656,2.514875,Association1901,Education | Formation,,15,"Shop, Event, Donation",1679180400,1774282257,110,,contact@fresquedelarenovation.org,0614649048
476892,La petite ferme d'Aventure ,"fermette pédagogique physique et itinérante pour sensibiliser le public à la cause animale, mise à disposition d'animaux pour les professionnels médico sociaux qui pratiquent l'équithérapie / zoothérapie, lieu de médiation animale, refuge animalier pour animaux maltraités, négligés et abandonnés . ",/associations/la-petite-ferme-d-aventure,https://cdn.helloasso.com/img/logos/croppedimage-ae6d4aab425f4caab8d3631bc7b4263b.jpg,https://cdn.helloasso.com/img/photos/croppedimage-72d7fe1deb35402e9d3a05952166beee.png,Cesson,77240,Seine-et-Marne,Île-de-France,8 Square du Nombre d'Or,48.55686,2.594469,Association1901Rig,Animaux | Environnement | Médico-social | Professionnels | Refuge animalier,,10,"Donation, Shop, Event, Membership, CrowdFunding",1708210800,1774789753,110,,,
101367,Association Cibou et compagnie,"L'objet de notre association est le sauvetage et la protection des animaux de compagnie, équidés et animaux de la ferme. Nous recueillons des animaux abîmés par la vie : handicapés, âgés, maltraités ou abandonnés, ils sont hébergés et soignés puis proposés à l'adoption pour ceux en état de l'être.  ",/associations/association-cibou-et-compagnie,https://cdn.helloasso.com/img/logos/croppedimage-d1764bfa50004d89a41c1422d66c022b.png,https://cdn.helloasso.com/img/photos/croppedimage-36f12f76c9b545f49f65463ed9a69234.png,Châtenay-sur-Seine,77126,Seine-et-Marne,Île-de-France,5 impasse de la grange aux Dimes,48.416542,3.100283,Association1901Rig,Animaux | Caritatif | Handicap | Humanitaire,Don,5,"CrowdFunding, Shop, Donation, Membership",1529791200,1774899957,110,HelloassoCharityStream,Cibouetcompagnie@gmail.com,0623810318
148780,Imagine Escalade,Imagine est le club d'escalade de Pontault-Combault et Roissy-en-Brie,/associations/imagine-escalade,https://cdn.helloasso.com/img/logos/croppedimage-0078440490d8423280ea7248afaf06a1.png,https://cdn.helloasso.com/img/photos/croppedimage-2147ab38885946218b47dad52362f90b.png,Pontault-Combault,77340,Seine-et-Marne,Île-de-France,"route départemental 21, la mare au Coq",48.798417,2.611992,Association1901Rig,Sport | Escalade,,7,"Shop, Event, PaymentForm, Membership",1558476000,1774774971,110,federation-francaise-montagne-escalade,imagine@club.ffme.fr,
564711,Octopus-ots,"Bienvenue chez Octopus !  Association dédiée à la promotion et à la pratique de l'airsoft à travers des événements scénarisés et immersifs. Notre mission est de créer des expériences de jeu uniques, où l'esprit d'équipe, le fairplay et le respect des règles sont au cœur de chaque opération.",/associations/octopus-ots,https://cdn.helloasso.com/img/logos/croppedimage-8373046a248844bd94a080cdcf46f3e7.png,https://cdn.helloasso.com/img/photos/croppedimage-914208b998c849c4b156f3fea6410952.jpg,Provins,77160,Seine-et-Marne,Île-de-France,12 Rue des Cordeliers,48.55984,3.297497,Association1901,Airsoft | Sport,,1,Event,1737500400,1774681898,110,,ots-octopus@gmail.com,06 59 70 90 93
554455,Association La Vraie Vie en Dieu,"L'Association a pour but de promouvoir les messages reçus par madame Vassula Rydén et publiés sous le nom de ""La Vraie Vie en Dieu"". https://ww3.tlig.org/fr/ ",/associations/association-la-vraie-vie-en-dieu,https://cdn.helloasso.com/img/logos/croppedimage-ae95984f63404672a1a778d162b43d9e.png,https://cdn.helloasso.com/img/photos/croppedimage-2b9a3a194bbe43f1afb4d5e2bbaca15a.png,Avon,77210,Seine-et-Marne,Île-de-France,78 Rue du Viaduc,48.408322,2.725541,Association1901,Religion,,1,Donation,1733353200,1774729206,110,,contact@tlig.fr,
578036,Comité Seine-et-Marnais du Jeu d'Echecs,Le Comité Seine-et-Marnais du Jeu d'Echecs est un organe décentralisé de la Fédération Française des Echecs. Tout club d'échecs Seine-et-Marnais affilié à la Fédération Française des Echecs est membre de droit du Comité Seine-et-Marnais du Jeu d'Echecs. ,/associations/comite-seine-et-marnais-du-jeu-d-echecs,https://cdn.helloasso.com/img/logos/croppedimage-aca9d5285fae4697b44acaed8c09eec8.png,https://cdn.helloasso.com/img/photos/croppedimage-a63cfc0be9fe41bca65a2b9ad595cc17.png,Rozay-en-Brie,77540,Seine-et-Marne,Île-de-France,Place Charles de Gaulle,48.683286,2.957082,Association1901,Échecs | Loisirs,,1,Event,1742338800,1774463398,110,,csmje77@gmail.com,
568959,Le Pêcheur de Marne la Vallée,"Notre AAPPMA a pour mission la gestion et la valorisation de la pêche sur les lots qui lui sont attribués, ainsi que la valorisation et la protection des milieux aquatiques.  Retrouvez notre site web à cette adresse : https://www.lepecheurdemarnelavallee.fr",/associations/le-pecheur-de-marne-la-vallee,https://cdn.helloasso.com/img/logos/croppedimage-e2e9adf43e624f60a8d60336f4499dc8.png,https://cdn.helloasso.com/img/photos/croppedimage-f7e28fe545914f2b984b364805936d64.png,Noisiel,77186,Seine-et-Marne,Île-de-France,Place Emile Menier,48.854759,2.627637,Association1901,Informatique | Pêche | Loisirs,,3,Event,1738882800,1774897385,110,,,
352763,MILAMOUR,"Notre association est née du parcours de notre fille Mila, atteinte d’une délétion du gène ZC4H2. Elle soutient les enfants en situation de handicap ou atteints de maladies rares et leurs familles, par des actions de sensibilisation et un soutien à l’accès aux thérapies et au matériel adapté.",/associations/milamour,https://cdn.helloasso.com/img/logos/croppedimage-dfa4fc6378f94ca69d0e702ae8b97522.png,https://cdn.helloasso.com/img/photos/croppedimage-8c761bdd2e39477994effc9ed4319536.png,Gretz-Armainvilliers,77220,Seine-et-Marne,Île-de-France,44 Boulevard Romain Rolland,48.743324,2.725675,Association1901,Caritatif | Humanitaire | Santé,,3,"Event, Donation, Membership",1666648800,1774901635,110,,asso.milamour@gmail.com,0636608305
495707,So Danse Et Bien Être,Danse moderne (contemporain-jazz) - Barre au sol / Etirements - Relaxation/Méditation - Yoga   L’Association So Danse Et Bien Être a été créée en 2017. Les cours et activités se déroulent dans la salle d’activité du gymnase Colette Besson à Cesson-la-Forêt en Seine-Et-Marne,/associations/so-danse-et-bien-etre,https://cdn.helloasso.com/img/logos/croppedimage-ce5ed0087a32405ea0554c7905567de8.png,https://cdn.helloasso.com/img/photos/croppedimage-992070305fe347d68a41da55f01febfd.png,Cesson,77240,Seine-et-Marne,Île-de-France,Avenue de la Zibeline,48.556917,2.597722,Association1901,Bien-être | Arts | Barre au sol | Culture | Danse | Forêt | Jazz | Méditation,,1,Event,1712527200,1774950647,110,,sodanseetbienetre@gmail.com,06 30 99 65 18
298491,AGSE Groupe 1re Val d Yvette,"Les Guides et Scouts d’Europe, c’est « le scoutisme à l’école des bois ». Une méthode d’éducation complémentaire de la famille.",/associations/agse-groupe-1re-val-d-yvette,https://cdn.helloasso.com/img/logos/croppedimage-e355e2d6ae4349249594e953a88c834e.png,https://cdn.helloasso.com/img/photos/croppedimage-9ae8a8cb8ef14f5a9f3ebe1c20dcc765.png,Château-Landon,77570,Seine-et-Marne,Île-de-France,Le Relais de Poste Route de Montargis CS 80594,48.201052,2.702599,Association1901,Education | Formation | Scoutisme,,1,PaymentForm,1640559600,1767611199,110,,comptes-bancaires@scouts-europe.org,01 64 45 53 60
96655,Campus de la Transition,Le Campus de la Transition est une association reconnue d'intérêt général. Nous avons pour mission de former pour transformer l’Enseignement Supérieur et les responsables d’aujourd’hui et de demain en vue d’une transition écologique et solidaire. ,/associations/campus-de-la-transition,https://cdn.helloasso.com/img/logos/croppedimage-ba054479ddac43cfad0cb56e6de28b9d.png,https://cdn.helloasso.com/img/photos/croppedimage-830137ccb9964ff1994b91280827d6e9.png,Forges,77130,Seine-et-Marne,Île-de-France,Domaine de Forges - 2 rue de Salins,48.418483,2.963054,Association1901Rig,Enseignement | Formation | Écologie | Education,Don,14,"Event, Donation, Membership",1524088800,1774900932,110,Zapier,contact@campus-transition.org,
137125,Association RC France,"L'association RC France a pour objet la formation, l'éducation et l'action sociale de tous, jeunes et des adultes. Elle pourvoit à leur formation intégrale, à savoir humaine, intellectuelle, morale, culturelle, artistique et sportive.",/associations/association-rc-france,https://cdn.helloasso.com/img/logos/croppedimage-f158afd8bc6d4e75b01140e2760388c3.png,https://cdn.helloasso.com/img/photos/croppedimage-b22d4facf86140b295320687da00a168.png,Méry-sur-Marne,77730,Seine-et-Marne,Île-de-France,48 Grande Rue,48.969306,3.20327,Association1901Rig,Education | Action sociale | Arts | Culture | Formation,Solidarité Ukraine,114,"Donation, Event, Shop, PaymentForm, Membership, CrowdFunding",1556056800,1774924245,110,,services@regnumchristi.fr ,0160237577
658996,A.P.E LES FERRY-FONTAINS,Association de parents d'élèves du groupe scolaire Jules Ferry de Fontenay-Trésigny !,/associations/a-p-e-les-ferry-fontains,https://cdn.helloasso.com/img/logos/croppedimage-54e1ba17fc2e4184b5d750686270084c.png,https://cdn.helloasso.com/img/photos/croppedimage-667dd74c92254de2840c680f13ecebf1.png,Marles-en-Brie,77610,Seine-et-Marne,Île-de-France,40 Bis rue Pillot,48.711398,2.864125,Association1901,,,1,Shop,1774566000,1774944997,110,,,
55732,Parlement des Etudiants,"Le Parlement des Etudiants, rassemble, depuis avril 2014, des jeunes de toute la France qui veulent s'engager. Notre devise: jeunes, et citoyens !",/associations/parlement-des-etudiants,https://cdn.helloasso.com/img/logos/croppedimage-9839ea7d610640f8a320231663e834b5.png,https://cdn.helloasso.com/img/photos/98653.jpg,Maisoncelles-en-Gâtinais,77570,Seine-et-Marne,Île-de-France,France,48.187711,2.624991,Association1901Rig,Education | Formation | Étudiants,,3,"Shop, Donation",1479682800,1774898242,110,,,
394583,Association pour le développement de l'histoire de l'urbanisme - ADHU,"L'ADHU a pour but de constituer un lieu de rencontres et de débats interdisciplinaires concernant l’histoire de l’urbanisme, comme ensemble de savoirs, pratiques et politiques concernant la ville, les territoires urbanisés et leur aménagement.",/associations/association-pour-le-developpement-de-l-histoire-de-l-urbanisme-adhu,https://cdn.helloasso.com/img/logos/croppedimage-3318042008ce4903a5a312d601eacfbf.png,https://cdn.helloasso.com/img/photos/croppedimage-ea33fcb7f18b4ffd889e3dd2b52771dd.jpg,Champs-sur-Marne,77420,Seine-et-Marne,Île-de-France,"Ecole d'urbanisme de Paris, Cité Descartes, Bâtiment Bienvenüe, 14-20 Bd Newton",48.841652,2.592752,Association1901,Recherche | Sciences | Sciences et Technologie,,1,Membership,1681768800,1773760559,110,,contact@adhu.fr,0171408032
459829,RANDO CLUB DE LA DHUYS,"L’association a pour objet la pratique et la randonnée pédestre, la marche nordique, les visites touristiques et culturelles et autres activités de nature et sportives. Elle pourra également étendre ses activités à toutes autres manifestations à caractère amical.",/associations/rando-club-de-la-dhuys,https://cdn.helloasso.com/img/logos/croppedimage-206034903d4a473da8cf94b8b85ad09f.png,https://cdn.helloasso.com/img/photos/croppedimage-2a4ecb998cf24571bae2d78338bcd3b8.png,Villeparisis,77270,Seine-et-Marne,Île-de-France,32 Rue de Ruze,48.940082,2.617425,Association1901,Sport | Culture | Marche nordique | Randonnée,Octobre-rose,10,"Shop, Event, Membership",1703286000,1774355917,110,,dhuysrando@gmail.com,0614575744
